fold,sample_id,segment_idx,recovered_pcc,left_pcc,right_pcc,best_input_abs_pcc,pcc_gain_over_best_input,rmse,mae,target_std
0,6,41,0.853542177473414,0.45190334176497243,0.12247956572818777,0.45190334176497243,0.40163883570844156,379.90198255760583,269.36715032469033,719.1808639181395
0,16,111,0.8975527104033884,0.19652035663457246,0.27810921918056314,0.27810921918056314,0.6194434912228253,162.558963209854,125.41043984511569,367.81599678523696
0,42,146,0.8760744356706466,0.01705255954306853,0.6318842461777668,0.6318842461777668,0.24419018949287974,0.002335365183047271,0.0018682737994259683,0.00483243002604343
0,17,264,0.9150973642479516,0.28559308830980557,0.041185787951817376,0.28559308830980557,0.6295042759381461,283.8564104012914,186.38013429139255,702.3462863083153
0,4,65,0.8599176334133567,0.30677687864372316,0.1588234561257436,0.30677687864372316,0.5531407547696335,175.15851504525173,124.51788667889237,334.7481510605311
0,2,431,0.9543867152820509,0.22256855293520325,0.16386109011355038,0.22256855293520325,0.7318181623468476,390.7623353874721,290.73589518559726,1307.3492291355326
0,23,304,0.9237988497556544,0.5607337206742823,0.41836370180548843,0.5607337206742823,0.3630651290813721,157.3518357769405,124.04434458070695,410.7849833821083
0,5,93,0.8635413099820116,0.022088844622218273,0.055144369897146876,0.055144369897146876,0.8083969400848647,230.34456121931842,177.30218149830102,456.3229541293168
0,13,211,0.923268187305115,0.15210983869110567,0.056726915148811785,0.15210983869110567,0.7711583486140092,95.26575207432947,74.40427823885605,244.82105799024774
0,50,73,0.8090829695733673,-0.10043095856330225,0.08019837756345821,0.10043095856330225,0.7086520110100651,0.0017084441708560306,0.0013513260528598948,0.0028767429990873123
0,8,15,0.8749191864331928,0.585888597449112,0.17263122847778073,0.585888597449112,0.28903058898408074,169.26163261597333,133.68563410534261,349.40639360356204
0,10,174,0.9129168035609576,0.18784294693994594,0.0529305518491622,0.18784294693994594,0.7250738566210116,140.26935136572405,110.39609037199617,343.05688380846
0,51,28,0.8308217379723238,0.061170823813255455,-0.17807005459711545,0.17807005459711545,0.6527516833752084,0.003598408789104199,0.0027969123371912245,0.006290271940367907
0,5,5,0.815103403127982,0.026142864495175364,0.06365400884943594,0.06365400884943594,0.7514493942785461,246.7295798661478,189.14944903417268,425.10810956792926
0,19,16,0.9585086268049585,0.5683901413342017,0.17178876968854828,0.5683901413342017,0.3901184854707568,107.13801625867443,80.60294031770229,375.42144791339956
0,45,116,0.7163593626735143,-0.11105272344397626,0.06460196395011379,0.11105272344397626,0.6053066392295381,0.0026814648198748973,0.0021070493014550495,0.00381118369030028
0,1,162,0.9233730433242507,0.5222853875554176,0.20032810837441664,0.5222853875554176,0.4010876557688331,151.1271754415701,117.69773417146801,393.4805754278154
0,45,183,0.6867449673518197,-0.052790452989751664,0.28117742221840986,0.28117742221840986,0.4055675451334098,0.0029884048594173017,0.002373608126480576,0.004072475545660529
0,7,266,0.9244976686005002,0.4968664491493053,0.152890956766794,0.4968664491493053,0.4276312194511949,150.7426726766164,117.97216402202248,394.81285777762787
0,10,423,0.8939865703902196,0.45169845641712486,0.04743551030537665,0.45169845641712486,0.4422881139730947,149.69190826192423,116.50450225524604,333.7261785314351
0,48,218,0.8431086759403609,-0.02216082444202614,0.17346492017344148,0.17346492017344148,0.6696437557669194,0.002975653047677065,0.0022613672203489386,0.005267542071096096
0,15,97,0.8875793960549933,0.6036403443997983,0.16245040225593232,0.6036403443997983,0.28393905165519495,146.02199519116803,114.98890761444866,316.6405617857727
0,30,94,0.9599618543405172,0.5300715134988554,0.190138452814027,0.5300715134988554,0.4298903408416618,244.36196032690006,184.19350160176157,866.8681724371021
0,29,6,0.9473957304399758,0.06455603119581027,-0.03907403456344745,0.06455603119581027,0.8828396992441656,1092.9097371011721,717.8821442513898,3241.7253489578966
0,1,348,0.9439206892558988,0.4050843469905721,0.18274361786677334,0.4050843469905721,0.5388363422653266,217.19757984233644,169.8408011508137,656.0060783044682
0,13,284,0.8976968057301024,0.15796063295773788,0.05518669406298459,0.15796063295773788,0.7397361727723645,100.06899972439645,77.74639889750145,227.07209791716454
0,24,114,0.9133329990212524,0.6347006732216599,0.04294270390262143,0.6347006732216599,0.2786323257995925,158.93566858796154,124.51736435452699,389.90098762537434
0,1,626,0.9253331103035802,0.442123773060975,0.22785485860085888,0.442123773060975,0.48320933724260523,146.3368201262369,113.67904533936978,384.99702337824186
0,28,46,0.9720800968220302,0.8113544122073838,0.48738627758863623,0.8113544122073838,0.16072568461464642,126.76239257995604,99.91594704837799,531.5461531464715
0,10,46,0.8694481404651657,0.27709012533903166,0.044227368074547684,0.27709012533903166,0.5923580151261341,202.342172794159,152.82682069998384,409.3404567125382
0,27,41,0.9774786849639299,0.8202167057230847,0.7578317736296241,0.8202167057230847,0.15726197924084517,153.47513995352537,121.88924779262915,727.0209996922694
0,1,343,0.9030468542148183,0.407562434715122,0.12086484694135212,0.407562434715122,0.49548441949969635,177.1722148771881,132.85253557638302,412.4301891065204
0,2,296,0.9446136864057861,0.22101283909498443,0.09760697176329333,0.22101283909498443,0.7236008473108018,466.24757400348807,320.42657391519845,1418.4147643308
